Fecha,AAPL,SPY,EWZ,CEPU,IBM,Tipo_Cambio_ARSUSD,TNA_PlazoFijo,Tasa_PlazoFijo_Diaria,Retorno_AAPL,Retorno_SPY,Retorno_EWZ,Retorno_CEPU,Retorno_IBM,IBM_USD_Original,TOTAL_CARTERA,Retorno_TOTAL_CARTERA
2025-05-06,12059.58,33950.0,16150.0,1290,6262.209938655323,1214.8,33.55,0.0009191780821917807,0.0,-0.008759124087591275,-0.006153846153846176,0.03200000000000003,0.0015729904168593212,245.8112182617188,21301.593224337063,-0.006752564638796255
2025-05-07,11460.35,32725.0,15425.0,1265,6133.114738358138,1169.8,33.0,0.0009041095890410959,-0.04968912681867854,-0.03608247422680411,-0.04489164086687303,-0.01937984496124034,-0.020614958866247313,250.0047912597656,20468.04038455514,-0.03913100916928547
2025-05-08,11410.41,32725.0,15900.0,1265,6066.560614689112,1153.6,32.63,0.0008939726027397261,-0.0043576330565821,0.0,0.03079416531604529,0.0,-0.0108516025719817,250.7645568847656,20540.749929993144,0.0035523452207406603
2025-05-09,11485.31,32675.0,15975.0,1370,6010.544217048157,1157.9,31.8,0.0008712328767123288,0.006564181304615557,-0.001527883880825032,0.004716981132075526,0.08300395256916993,-0.00923363355264617,247.5264434814453,20556.681744857462,0.0007756199222821447
2025-05-12,12150.0,33725.0,15925.0,1425,6118.840324925522,1157.9,32.04,0.0008778082191780821,0.05787305697451783,0.03213465952563133,-0.003129890453834161,0.04014598540145986,0.01801768757813904,251.9862976074219,21186.858001852594,0.03065554376998514
2025-05-13,12350.0,34050.0,16450.0,1470,6131.98855706366,1138.4,32.56,0.000892054794520548,0.01646090534979416,0.00963676797627877,0.03296703296703307,0.03157894736842115,0.002148811121051475,256.8533935546875,21483.080576290944,0.013981430111649873
2025-05-14,12250.0,34025.0,16375.0,1515,6203.953047913761,1155.2,32.06,0.0008783561643835617,-0.0080971659919028,-0.0007342143906020615,-0.00455927051671734,0.03061224489795911,0.011735914080792442,256.0885620117188,21437.494676287974,-0.002121944282668653
2025-05-15,12275.0,34300.0,16300.0,1545,6525.474481411122,1174.7,32.97,0.0009032876712328767,0.002040816326530637,0.008082292432035176,-0.004580152671755711,0.01980198019801982,0.05182525254691939,264.8890380859375,21567.195641978502,0.006050192321866321
2025-05-16,12350.0,34850.0,16425.0,1540,6524.654561325249,1174.2,32.2,0.0008821917808219179,0.006109979633401208,0.01603498542274062,0.007668711656441785,-0.003236245954692518,-0.00012564911382428878,264.9685363769531,21846.785271682093,0.012963652500068035
2025-05-19,12175.0,34650.0,16475.0,1580,6518.046832718814,1165.8,33.1,0.0009068493150684931,-0.01417004048582993,-0.005738880918220945,0.003044140030441511,0.02597402597402598,-0.0010127323284826462,266.6074523925781,21724.89433587073,-0.0055793534058010685
2025-05-20,12050.0,34600.0,16425.0,1630,6493.157519360263,1167.7,33.18,0.0009090410958904109,-0.01026694045174537,-0.001443001443001468,-0.003034901365705611,0.03164556962025311,-0.0038185232474263753,265.1572570800781,21661.55894231571,-0.0029153372428809554
2025-05-21,11750.0,33975.0,16075.0,1565,6351.791060770905,1168.9,31.45,0.0008616438356164383,-0.024896265560166,-0.01806358381502893,-0.0213089802130898,-0.03987730061349692,-0.02177160467274275,259.1180725097656,21234.550156504843,-0.01971274491129571
2025-05-22,11700.0,33875.0,15975.0,1595,6264.548337779212,1164.0,31.97,0.0008758904109589041,-0.004255319148936176,-0.002943340691685115,-0.006220839813374845,0.01916932907348246,-0.013735137405654019,256.6348571777344,21156.132105442954,-0.0036929461883545844
2025-05-23,11375.0,33700.0,16075.0,1585,6260.616878851083,1162.1,32.19,0.0008819178082191781,-0.02777777777777779,-0.005166051660516646,0.006259780907668322,-0.006269592476489061,-0.0006275726063791343,256.8931274414062,21011.074939994352,-0.006856506885362212
2025-05-26,11550.0,33750.0,16175.0,1615,6260.616878851083,1162.1,31.55,0.0008643835616438356,0.01538461538461533,0.001483679525222659,0.006220839813374734,0.01892744479495279,0.0,256.8931274414062,21100.588446266418,0.0042603011282245085
2025-05-27,11775.0,34675.0,16450.0,1610,6445.990500010992,1175.6,32.55,0.0008917808219178081,0.01948051948051943,0.02740740740740732,0.01700154559505407,-0.003095975232198178,0.029609481740707988,261.4622192382812,21620.200864363807,0.024625494185652963
2025-05-28,11775.0,34575.0,16275.0,1585,6369.518199885239,1175.0,31.39,0.00086,0.0,-0.002883922134102379,-0.01063829787234039,-0.01552795031055898,-0.011863545272929432,258.4922790527344,21538.635276083325,-0.0037726563593091234
2025-05-29,11950.0,35175.0,16575.0,1620,6425.343370251061,1192.4,32.43,0.0008884931506849315,0.0148619957537155,0.0173535791757049,0.01843317972350222,0.02208201892744488,0.00876442591322335,256.9527282714844,21905.228833106026,0.01702027785529059
2025-05-30,12075.0,35525.0,16350.0,1565,6484.178710753763,1201.6,31.29,0.0008572602739726027,0.01046025104602522,0.00995024875621886,-0.01357466063348411,-0.03395061728395066,0.009156762076732772,257.3202209472656,22046.787072289684,0.006462303601673325
2025-06-02,12025.0,35375.0,16225.0,1500,6582.784020463646,1197.5,32.75,0.0008972602739726027,-0.004140786749482372,-0.004222378606615007,-0.007645259938837912,-0.04153354632587858,0.015207062314052111,262.1277160644531,21946.92296827218,-0.004529644328221449
2025-06-03,12175.0,35675.0,16475.0,1505,6616.316886029497,1197.7,32.82,0.0008991780821917809,0.01247401247401236,0.008480565371024706,0.01540832049306617,0.00333333333333341,0.005094024877864589,263.4190063476562,22165.686959498325,0.009967866180712548
2025-06-04,12175.0,35800.0,16475.0,1435,6632.596390307478,1199.2,31.4,0.0008602739726027397,0.0,0.003503854239663706,0.0,-0.04651162790697672,0.0024605085515712055,263.7368469238281,22216.24369872291,0.0022808559606999346
2025-06-05,12025.0,35500.0,16525.0,1470,6647.169140948689,1195.8,32.1,0.0008794520547945206,-0.01232032854209442,-0.008379888268156388,0.003034901365705611,0.02439024390243905,0.0021971411772481186,265.0678405761719,22059.103543495912,-0.007073209916041323
2025-06-06,12250.0,35925.0,16650.0,1490,6708.996933418002,1197.9,32.11,0.0008797260273972603,0.01871101871101866,0.01197183098591559,0.007564296520423675,0.01360544217687076,0.009301371931162983,267.0643310546875,22330.558950360213,0.012305822234754293
2025-06-09,12100.0,35975.0,16575.0,1455,6789.661518181832,1198.0,31.29,0.0008572602739726027,-0.01224489795918371,0.001391788448155795,-0.004504504504504458,-0.02348993288590606,0.012023345004382735,270.2527770996094,22299.547767942004,-0.001388732923665148
2025-06-10,12100.0,35900.0,16575.0,1510,6862.975544792902,1192.7,31.86,0.0008728767123287671,0.0,-0.002084781097984711,0.0,0.03780068728522346,0.010797891237249946,274.3848266601562,22274.457031089998,-0.0011251679681180127
2025-06-11,11850.0,35800.0,16756.54,1470,6987.116904371774,1191.5,31.8,0.0008712328767123288,-0.02066115702479343,-0.00278551532033422,0.01095263951734537,-0.02649006622516559,0.018088562135859743,279.62939453125,22202.59717481489,-0.0032261103458013363
2025-06-12,11825.0,35925.0,16681.84,1495,6983.150579523588,1192.9,31.93,0.0008747945205479452,-0.002109704641350185,0.003491620111731875,-0.004457960891687707,0.01700680272108834,-0.0005676625856515516,279.1426696777344,22236.500388213284,0.0015269931319950025
2025-06-13,11700.0,35447.72,16350.0,1465,6868.845081711374,1189.5,31.51,0.0008632876712328768,-0.01057082452431291,-0.01328545581071672,-0.01989229005913018,-0.02006688963210701,-0.016368757412647983,275.3582763671875,21927.191169898215,-0.013909977420683672
2025-06-17,11575.0,35173.52,16600.0,1410,6979.101260639047,1183.7,31.95,0.0008753424657534246,-0.01068376068376065,-0.007735335305063429,0.01529051987767582,-0.03754266211604096,0.016051632787764447,281.1491088867188,21825.854366540825,-0.00462151319666082
2025-06-18,11525.0,34849.45,16450.0,1430,6911.664603236312,1171.6,31.39,0.00086,-0.004319654427645814,-0.00921346512944965,-0.009036144578313254,0.01418439716312059,-0.009662656391456248,281.3080444335938,21642.37037299223,-0.008406726741010284
2025-06-19,11550.0,35000.0,16625.0,1440,6911.664603236312,1171.6,32.62,0.0008936986301369863,0.002169197396963085,0.004320010789266471,0.0106382978723405,0.006993006993007089,0.0,281.3080444335938,21747.402006050725,0.004853055892138469
2025-06-23,12000.0,35650.0,16450.0,1360,7174.220390125841,1191.0,31.0,0.0008493150684931507,0.03896103896103886,0.01857142857142846,-0.01052631578947372,-0.05555555555555558,0.037987344867195905,287.2379455566406,22124.888285400415,0.017357764354779537
2025-06-24,11925.0,36050.0,16600.0,1430,7265.334199696574,1187.2,29.79,0.0008161643835616438,-0.006249999999999978,0.01122019635343618,0.00911854103343468,0.05147058823529416,0.01270016874532276,291.8169860839844,22313.407835273363,0.008520700644502055
2025-06-25,12100.0,36425.0,16550.0,1385,7291.796323540194,1202.7,31.77,0.0008704109589041096,0.01467505241090139,0.01040221914008321,-0.003012048192771122,-0.03146853146853146,0.003642244543234474,289.1053161621094,22511.16319504255,0.008862624715556544
2025-06-26,12125.0,36800.0,16950.0,1410,7350.07813941052,1208.7,31.62,0.0008663013698630137,0.002066115702479276,0.01029512697323276,0.02416918429003023,0.01805054151624552,0.007992792623975786,289.969482421875,22759.052917879184,0.011011857569902306
2025-06-27,12075.0,36950.0,16925.0,1425,7255.311190924398,1202.3,31.06,0.000850958904109589,-0.004123711340206171,0.004076086956521729,-0.001474926253687281,0.0106382978723405,-0.012893325307385406,287.7544555664062,22800.81049502403,0.0018347677864944956
2025-06-30,12525.0,37500.0,17525.0,1410,7440.869473444007,1211.8,31.42,0.0008608219178082192,0.03726708074534169,0.01488497970230052,0.03545051698670609,-0.01052631578947372,0.025575509807452823,292.8003540039062,23281.507425823664,0.021082449279798077
2025-07-01,12850.0,38200.0,17825.0,1455,7509.4256524356815,1238.0,32.6,0.0008931506849315069,0.02594810379241519,0.01866666666666661,0.01711840228245354,0.03191489361702127,0.009213463458315863,289.244384765625,23732.92779867965,0.019389653968680642
2025-07-02,13175.0,38475.0,17925.0,1460,7437.651907622432,1241.3,32.15,0.0008808219178082191,0.02529182879377423,0.007198952879581055,0.005610098176718203,0.003436426116838476,-0.009557820815493279,285.7182312011719,23954.327344524532,0.009328791951964677
2025-07-03,13250.0,38725.0,18275.0,1445,7529.89055649874,1238.1,32.36,0.0008865753424657534,0.005692599620493288,0.006497725795971521,0.01952580195258014,-0.01027397260273977,0.012401581846251508,290.0092163085938,24152.2834396744,0.008263897053035762
2025-07-04,13350.0,39100.0,18325.0,1425,7529.89055649874,1238.1,31.4,0.0008602739726027397,0.007547169811320753,0.009683666881859176,0.002735978112175186,-0.01384083044982698,0.0,290.0092163085938,24348.593220310588,0.008128000862796858
2025-07-07,13425.0,39625.0,18300.0,1440,7807.797403435468,1281.6,31.66,0.0008673972602739726,0.00561797752808979,0.01342710997442453,-0.001364256480218318,0.01052631578947372,0.03690715619988372,290.505859375,24605.33935800056,0.01054459842369071
2025-07-08,13250.0,39175.0,18150.0,1490,7616.956399349628,1259.1,31.97,0.0008758904109589041,-0.01303538175046559,-0.01135646687697156,-0.008196721311475419,0.03472222222222232,-0.02444236117113774,288.4696350097656,24328.93237588263,-0.011233617959756304
2025-07-10,13525.0,39800.0,17650.0,1455,7604.3956552541495,1270.1,31.04,0.0008504109589041096,0.02075471698113218,0.01595405232929159,-0.02754820936639113,-0.02348993288590606,-0.0016490502816256525,285.4996948242188,24574.355978642823,0.01008772596217522
2025-07-11,13450.0,39675.0,17550.0,1395,7597.909494113277,1286.2,30.76,0.0008427397260273973,-0.00554528650646946,-0.003140703517587995,-0.005665722379603388,-0.04123711340206182,-0.0008529489304506255,281.6854858398438,24477.743346189603,-0.003931441073661723
2025-07-14,13575.0,40575.0,17750.0,1440,7655.288704271146,1295.0,29.1,0.0007972602739726028,0.009293680297397744,0.02268431001890359,0.01139601139601143,0.032258064516129,0.007551973368770115,281.8841552734375,24941.19675621835,0.018933665717223436
2025-07-15,13425.0,39850.0,17600.0,1450,7747.782361374856,1315.7,29.03,0.0007953424657534246,-0.01104972375690605,-0.01786814540973503,-0.008450704225352101,0.00694444444444442,0.01208232121305941,280.8014831542969,24566.729719614454,-0.015013996331612822
2025-07-16,13425.0,39800.0,17575.0,1435,7482.698311866768,1274.2,29.77,0.0008156164383561643,0.0,-0.001254705144291046,-0.001420454545454586,-0.01034482758620692,-0.034214183768198736,280.0267333984375,24525.315480182013,-0.0016857856094445456
2025-07-17,13525.0,40300.0,17800.0,1465,7675.730325028293,1306.7,29.5,0.0008082191780821918,0.007448789571694592,0.01256281407035176,0.01280227596017069,0.02090592334494779,0.025797112901825514,280.1061706542969,24821.652337287054,0.012082896847728675
2025-07-18,13675.0,40675.0,17450.0,1475,7557.764047238965,1269.2,29.81,0.0008167123287671233,0.01109057301293892,0.009305210918114204,-0.0196629213483146,0.006825938566553003,-0.01536873662753302,283.9501647949219,24951.132799102714,0.005216432010900274
2025-07-21,13650.0,40400.0,17425.0,1460,7780.332653626794,1311.9,31.11,0.0008523287671232877,-0.001828153564899404,-0.006760909649661917,-0.001432664756446989,-0.01016949152542368,0.02944900171488407,282.7979736328125,24832.89555005357,-0.0047387527452619205
2025-07-22,13550.0,39800.0,17100.0,1445,7430.899537648296,1265.2,33.06,0.0009057534246575343,-0.0073260073260073,-0.01485148514851486,-0.0186513629842181,-0.01027397260273977,-0.04491236191753445,280.0664367675781,24467.098888085,-0.014730326603728638
2025-07-23,13550.0,40125.0,17450.0,1500,7433.980050876956,1265.5,31.9,0.000873972602739726,0.0,0.00816582914572872,0.02046783625730986,0.03806228373702414,0.00041455455198291524,280.1161193847656,24675.996825842238,0.00853791202270271
2025-07-24,13650.0,40475.0,17300.0,1520,6936.1413068774245,1278.2,32.77,0.0008978082191780823,0.007380073800737907,0.008722741433021763,-0.008595988538681931,0.01333333333333342,-0.06696799568903922,258.760498046875,24798.974486483326,0.0049836957553950345
2025-07-25,13800.0,41125.0,17375.0,1565,6964.338585576393,1287.3,32.69,0.0008956164383561643,0.01098901098901095,0.01605929586164301,0.004335260115607031,0.02960526315789469,0.004065268778623343,257.9757995605469,25136.733540944373,0.013619879912580402
2025-07-28,13875.0,41325.0,17200.0,1585,7110.556199469276,1296.9,32.1,0.0008794520547945206,0.005434782608695565,0.004863221884498392,-0.01007194244604315,0.0127795527156549,0.02099519029642094,261.4423522949219,25218.8213143999,0.0032656499827956598
2025-07-29,13650.0,41125.0,17300.0,1650,7070.360045138743,1293.5,33.96,0.0009304109589041097,-0.01621621621621616,-0.004839685420447659,0.005813953488372103,0.04100946372239744,-0.005653025333451911,260.6477355957031,25092.417733288137,-0.00501227157034434
2025-07-30,13750.0,41800.0,17750.0,1635,7155.010391798327,1319.8,33.46,0.0009167123287671233,0.0073260073260073,0.01641337386018238,0.02601156069364152,-0.009090909090909038,0.011972565204481533,258.5121765136719,25497.969376750538,0.016162318345449345
2025-07-31,14150.0,43025.0,18075.0,1650,7175.743690826509,1360.8,35.02,0.0009594520547945207,0.02909090909090906,0.02930622009569372,0.01830985915492955,0.00917431192660545,0.0028977315046179175,251.4499053955078,26195.37498789007,0.02735141770840155
2025-08-01,13850.0,42575.0,18250.0,1650,7109.227474008148,1364.9,36.03,0.0009871232876712329,-0.02120141342756188,-0.01045903544450899,0.009681881051175623,0.0,-0.009269592070769606,248.3707427978516,25950.487771753196,-0.009348490573243717
2025-08-04,13774.99,42875.0,18300.0,1620,7121.059044025598,1356.7,36.77,0.001007397260273973,-0.005415884476534294,0.007046388725778119,0.00273972602739736,-0.01818181818181819,0.0016642553724306453,250.2877655029297,26067.246277283954,0.0044992798038212545
2025-08-05,13649.99,42275.0,18200.0,1645,7028.6900344212645,1346.1,37.66,0.001031780821917808,-0.009074416750937786,-0.01399416909620987,-0.005464480874316946,0.01543209876543217,-0.012971246135338399,248.986572265625,25753.44865918692,-0.012038004120538348
2025-08-06,14274.99,42275.0,18300.0,1725,7018.655545944865,1335.6,37.51,0.001027671232876712,0.04578757933155986,0.0,0.005494505494505475,0.04863221884498481,-0.0014276470334100289,250.5857543945312,25945.815229967393,0.007469546052887521
2025-08-07,14649.99,42050.0,18675.0,1720,6940.395036002939,1331.9,37.15,0.001017808219178082,0.02626972067931388,-0.005322294500295643,0.02049180327868849,-0.002898550724637627,-0.011150356279721052,248.4799957275391,26017.402572341616,0.002759109387765246
2025-08-08,15299.98,42500.0,18575.0,1675,6754.239589444028,1329.4,40.2,0.001101369863013699,0.04436794837402624,0.01070154577883464,-0.005354752342704105,-0.02616279069767447,-0.02682202462442551,242.2700042724609,26355.13137196903,0.012980880727365252
2025-08-11,15050.0,42175.0,18350.0,1695,6576.900035388881,1327.2,39.05,0.00106986301369863,-0.01633858344912864,-0.007647058823529451,-0.01211305518169581,0.01194029850746259,-0.02625603544362043,236.3000030517578,26096.864506786675,-0.009799490715384773
2025-08-12,15200.0,42625.0,18775.0,1675,6514.6222873321385,1323.2,44.6,0.001221917808219178,0.009966777408637828,0.01066982809721395,0.02316076294277924,-0.01179941002949858,-0.009469164457668433,234.7700042724609,26406.470028650096,0.01186370576369078
2025-08-13,15400.0,42625.0,18600.0,1630,6654.140036622809,1321.7,42.8,0.001172602739726027,0.01315789473684204,0.0,-0.009320905459387463,-0.0268656716417911,0.02141609185262605,240.0700073242188,26432.632212385965,0.0009907489985403473
2025-08-14,15250.0,42275.0,18250.0,1555,6471.652429482483,1301.5,44.81,0.001227671232876712,-0.009740259740259716,-0.008211143695014633,-0.01881720430107525,-0.04601226993865026,-0.027424671878854,237.1100006103516,26161.46752179144,-0.010258709326249393
2025-08-18,15050.0,41925.0,18425.0,1520,6546.567377755059,1303.7,46.5,0.001273972602739726,-0.0131147540983606,-0.008279124778237779,0.009589041095890316,-0.022508038585209,0.011575860893160872,239.4499969482422,25992.29769006882,-0.006466373936466319
2025-08-19,14975.0,41650.0,17850.0,1435,6590.021783901723,1302.4,54.02,0.00148,-0.004983388704318914,-0.006559332140727459,-0.03120759837177745,-0.05592105263157898,0.006637739083587446,241.2799987792969,25742.77713569667,-0.009599788266024922
2025-08-20,14825.0,41825.0,18100.0,1435,6653.702376371135,1308.1,52.81,0.001446849315068493,-0.01001669449081799,0.004201680672268893,0.01400560224089631,0.0,0.009663183910100681,242.5500030517578,25827.92446633389,0.0033076202380337705
2025-08-21,14850.0,41975.0,18275.0,1465,6633.058700333472,1321.2,50.19,0.001375068493150685,0.001686340640809414,0.003586371787208664,0.00966850828729271,0.02090592334494779,-0.00310258482720438,239.3999938964844,25932.727330026173,0.004057734636357946
2025-08-22,15175.0,42975.0,19025.0,1460,6731.959717417042,1326.0,48.6,0.001331506849315068,0.02188552188552184,0.0238237045860632,0.04103967168262646,-0.003412969283276501,0.014910318384276922,242.0899963378906,26596.799417082457,0.025607491206194544
2025-08-25,15500.0,43850.0,19550.0,1395,6830.215258508727,1360.3,49.04,0.001343561643835616,0.02141680395387158,0.02036067481093662,0.02759526938239154,-0.04452054794520544,0.01459538458578069,239.4299926757812,27161.26505289649,0.021223066240499966
2025-08-26,15475.0,43725.0,19375.0,1445,6894.5343998458875,1355.0,53.85,0.001475342465753425,-0.001612903225806428,-0.002850627137970352,-0.008951406649616356,0.03584229390680993,0.00941685421364058,242.6300048828125,27074.06858847099,-0.003210324123551933
2025-08-27,15625.0,43975.0,19675.0,1400,6959.386979628961,1355.4,51.16,0.001401643835616438,0.009693053311793154,0.005717552887364308,0.01548387096774184,-0.03114186851211076,0.009406375546479717,244.8399963378906,27279.72452277341,0.007596048360090091
2025-08-28,15700.0,43725.0,19800.0,1460,6939.851442882046,1346.7,55.63,0.001524109589041096,0.004799999999999915,-0.005685048322910724,0.006353240152477735,0.04285714285714293,-0.0028070772331094673,245.7299957275391,27218.793059169475,-0.0022335806050045592
2025-08-29,15700.0,43675.0,20000.0,1445,6912.844533141612,1353.8,53.63,0.001469315068493151,0.0,-0.001143510577472862,0.01010101010101017,-0.01027397260273977,-0.003891568856006833,243.4900054931641,27232.87070505426,0.0005172031637914465
2025-09-01,15875.0,44950.0,20400.0,1400,6912.844533141612,1353.8,54.57,0.001495068493150685,0.01114649681528657,0.02919290211791647,0.02000000000000002,-0.03114186851211076,0.0,243.4900054931641,27900.391420402088,0.024511580970563607
2025-09-02,15700.0,43875.0,19900.0,1410,6989.438319518569,1368.8,53.62,0.001469041095890411,-0.01102362204724405,-0.02391546162402669,-0.02450980392156865,0.007142857142857117,0.011079923179199369,243.4900054931641,27301.928746221758,-0.021449974129850613
